Time,C.MeteoST_bme280,C.Gas_boiler_supply,C.Kitchen_temp,C.MeteoST_ds18b20
2019-03-29T19:40:00+02:00,6.8,29.8,22,5.9
2019-03-29T19:45:00+02:00,6.8,30.1,22,6
2019-03-29T19:50:00+02:00,6.8,29.6,22,5.2
2019-03-29T19:55:00+02:00,6.7,30.3,22,4.9
2019-03-29T20:00:00+02:00,6.6,31,22,5.6
2019-03-29T20:05:00+02:00,6.5,30,22,4.9
2019-03-29T20:10:00+02:00,6.2,37.6,22,4.5
2019-03-29T20:15:00+02:00,5.9,35.1,22,4.8
2019-03-29T20:20:00+02:00,5.6,30.8,22,4.1
2019-03-29T20:25:00+02:00,5.4,33.9,22,3.9
2019-03-29T20:30:00+02:00,5.1,32.1,22,4.2
2019-03-29T20:35:00+02:00,5,30.5,22,4.1
2019-03-29T20:40:00+02:00,5,30.7,22,4.2
2019-03-29T20:45:00+02:00,5,31.4,22,4
2019-03-29T20:50:00+02:00,5,33.6,22,4.2
2019-03-29T20:55:00+02:00,4.9,32.8,22,4.3
2019-03-29T21:00:00+02:00,4.9,34.4,22,4.2
2019-03-29T21:05:00+02:00,4.9,34.8,22,3.6
2019-03-29T21:10:00+02:00,4.8,33.7,22,4.1
2019-03-29T21:15:00+02:00,4.8,33.5,22,4
2019-03-29T21:20:00+02:00,4.9,36.3,22,4.2
2019-03-29T21:25:00+02:00,4.9,35.5,22,4.1
2019-03-29T21:30:00+02:00,4.7,35.4,22,3.2
2019-03-29T21:35:00+02:00,4.5,34.9,22,3.5
2019-03-29T21:40:00+02:00,4.5,29.3,22,3.7
2019-03-29T21:45:00+02:00,4.4,28.8,22,3.7
2019-03-29T21:50:00+02:00,4.5,28.6,22,3.1
2019-03-29T21:55:00+02:00,4.5,28.6,22,3.8
2019-03-29T22:00:00+02:00,4.5,28.7,22,2.9
2019-03-29T22:05:00+02:00,4.4,28.9,22,2.9
2019-03-29T22:10:00+02:00,4.4,28.7,22,2.9
2019-03-29T22:15:00+02:00,4.4,29.2,22,3.6
2019-03-29T22:20:00+02:00,4.3,28.3,22,2.7
2019-03-29T22:25:00+02:00,4.3,29.2,22,2.7
2019-03-29T22:30:00+02:00,4.3,29.6,22,3.2
2019-03-29T22:35:00+02:00,4.4,28.9,22,2.8
2019-03-29T22:40:00+02:00,4.3,32.7,22,3.4
2019-03-29T22:45:00+02:00,4.3,35.7,22,2.7
2019-03-29T22:50:00+02:00,4.2,40.1,22,2.7
2019-03-29T22:55:00+02:00,4.2,34.1,22,3.2
2019-03-29T23:00:00+02:00,4.1,32,22,3.1
2019-03-29T23:05:00+02:00,4.1,35.1,22,2.7
2019-03-29T23:10:00+02:00,4,30.9,22,3.2
2019-03-29T23:15:00+02:00,3.9,38.1,22,3.1
2019-03-29T23:20:00+02:00,3.9,36.2,22,3.2
2019-03-29T23:25:00+02:00,3.9,31.2,22,3.2
2019-03-29T23:30:00+02:00,4,29.5,22,2.6
2019-03-29T23:35:00+02:00,4,30.2,22,3.2
2019-03-29T23:40:00+02:00,4,30.3,22,3.1
2019-03-29T23:45:00+02:00,4,32.4,22,3
2019-03-29T23:50:00+02:00,3.9,30.4,22,3
2019-03-29T23:55:00+02:00,3.8,29.5,22,2.6
2019-03-30T00:00:00+02:00,3.6,30.1,22,2.6
2019-03-30T00:05:00+02:00,3.5,31.2,22,2.6
2019-03-30T00:10:00+02:00,3.5,30.9,22,2.6
2019-03-30T00:15:00+02:00,3.5,31.3,22,1.9
2019-03-30T00:20:00+02:00,3.4,33.5,22,2.4
2019-03-30T00:25:00+02:00,3.4,31.9,22,2.6
2019-03-30T00:30:00+02:00,3.4,32.6,22,2.5
2019-03-30T00:35:00+02:00,3.5,32.3,22,2.5
2019-03-30T00:40:00+02:00,3.5,31.1,22,1.8
2019-03-30T00:45:00+02:00,3.4,32.2,22,2.4
2019-03-30T00:50:00+02:00,3.3,30.8,22,2.4
2019-03-30T00:55:00+02:00,3.2,32.4,22,1.6
2019-03-30T01:00:00+02:00,3.3,32.9,22,2.6
2019-03-30T01:05:00+02:00,3.3,31.2,22,1.9
2019-03-30T01:10:00+02:00,3.3,32,22,2.4
2019-03-30T01:15:00+02:00,3.3,34,22,2.3
2019-03-30T01:20:00+02:00,3.3,33.4,22,2.2
2019-03-30T01:25:00+02:00,3.1,32.1,22,1.3
2019-03-30T01:30:00+02:00,3.1,34.6,22,2.3
2019-03-30T01:35:00+02:00,3,33.4,22,1.5
2019-03-30T01:40:00+02:00,3.1,33.8,22,2.1
2019-03-30T01:45:00+02:00,3,34.4,22,2
2019-03-30T01:50:00+02:00,3,34.1,22,2.1
2019-03-30T01:55:00+02:00,3,33.5,22,2.1
2019-03-30T02:00:00+02:00,3,34.2,22,1.2
2019-03-30T02:05:00+02:00,2.9,33.4,22,1.2
2019-03-30T02:10:00+02:00,2.8,33.3,22,1.9
2019-03-30T02:15:00+02:00,2.9,33.4,22,1.4
2019-03-30T02:20:00+02:00,2.9,33.7,22,1.8
2019-03-30T02:25:00+02:00,2.9,32.8,22,1.8
2019-03-30T02:30:00+02:00,2.8,32.2,22,1.6
2019-03-30T02:35:00+02:00,2.8,31.8,22,1.2
2019-03-30T02:40:00+02:00,2.8,32.7,22,1.1
2019-03-30T02:45:00+02:00,2.7,32.4,22,1.1
2019-03-30T02:50:00+02:00,2.5,31.3,22,1.6
2019-03-30T02:55:00+02:00,2.3,30.8,22,1.6
2019-03-30T03:00:00+02:00,2.2,30.3,22,1.3
2019-03-30T03:05:00+02:00,2,30.1,22,1.2
2019-03-30T03:10:00+02:00,2,29.1,22,1.4
2019-03-30T03:15:00+02:00,2.2,29.9,22,1.6
2019-03-30T03:20:00+02:00,2.3,29.7,22,1.6
2019-03-30T03:25:00+02:00,2.5,29,22,1.3
2019-03-30T03:30:00+02:00,2.5,29.4,22,1.3
2019-03-30T03:35:00+02:00,2.6,29.8,22,1.9
2019-03-30T03:40:00+02:00,2.7,30.4,22,1.5
2019-03-30T03:45:00+02:00,2.7,29.6,22,1.3
2019-03-30T03:50:00+02:00,2.7,30.3,22,1.6
2019-03-30T03:55:00+02:00,2.7,30.7,22,1.6
2019-03-30T04:00:00+02:00,2.6,30.6,22,1.8
2019-03-30T04:05:00+02:00,2.7,31.1,22,1.8
2019-03-30T04:10:00+02:00,2.7,31.6,22,1.7
2019-03-30T04:15:00+02:00,2.6,30.3,22,1.5
2019-03-30T04:20:00+02:00,2.5,32.2,22,1.5
2019-03-30T04:25:00+02:00,2.5,31.5,22,0.7
2019-03-30T04:30:00+02:00,2.3,32.7,22,0.4
2019-03-30T04:35:00+02:00,2.3,33,22,1.4
2019-03-30T04:40:00+02:00,2.4,32.7,22,1.5
2019-03-30T04:45:00+02:00,2.5,34.2,22,1.6
2019-03-30T04:50:00+02:00,2.5,33.2,22,1.1
2019-03-30T04:55:00+02:00,2.5,33.9,22,1.8
2019-03-30T05:00:00+02:00,2.5,34,22,1.3
2019-03-30T05:05:00+02:00,2.5,33.2,22,1.3
2019-03-30T05:10:00+02:00,2.5,32.4,22,1.9
2019-03-30T05:15:00+02:00,2.5,32.5,22,1.7
2019-03-30T05:20:00+02:00,2.5,32.7,22,1.7
2019-03-30T05:25:00+02:00,2.5,32.2,22,1.2
2019-03-30T05:30:00+02:00,2.5,30.8,22,1.8
2019-03-30T05:35:00+02:00,2.5,30.1,22,1.8
2019-03-30T05:40:00+02:00,2.5,29.7,22,1.7
2019-03-30T05:45:00+02:00,2.3,29.6,22,1.6
2019-03-30T05:50:00+02:00,2.2,29.4,22,1.6
2019-03-30T05:55:00+02:00,2.1,29.8,22,0.9
2019-03-30T06:00:00+02:00,2.2,29.1,22,1.6
2019-03-30T06:05:00+02:00,2.2,30.4,22,1.8
2019-03-30T06:10:00+02:00,2.3,31,22,1.8
2019-03-30T06:15:00+02:00,2.5,29.3,22,2.1
2019-03-30T06:20:00+02:00,2.6,30.5,22,2.2
2019-03-30T06:25:00+02:00,2.7,31.6,22,1.7
2019-03-30T06:30:00+02:00,2.8,29.8,22,2.4
2019-03-30T06:35:00+02:00,3,31,22,2.6
2019-03-30T06:40:00+02:00,3.1,30.9,22,2.7
2019-03-30T06:45:00+02:00,3.2,30.9,22,2.9
2019-03-30T06:50:00+02:00,3.4,32.9,22,3.2
2019-03-30T06:55:00+02:00,3.6,33.3,22,3.2
2019-03-30T07:00:00+02:00,3.8,34,22,3
2019-03-30T07:05:00+02:00,4,32.1,22,3.9
2019-03-30T07:10:00+02:00,4.4,32.4,22,4.2
2019-03-30T07:15:00+02:00,4.7,32.1,22,4.6
2019-03-30T07:20:00+02:00,4.8,32.4,22,4.4
2019-03-30T07:25:00+02:00,4.9,34.6,22,4.7
2019-03-30T07:30:00+02:00,5.1,33.9,22,5
2019-03-30T07:35:00+02:00,5.2,33,22,5
2019-03-30T07:40:00+02:00,5.4,33.9,22,5.3
2019-03-30T07:45:00+02:00,5.8,33.7,22,5.7
2019-03-30T07:50:00+02:00,6.1,33.6,22,5.9
2019-03-30T07:55:00+02:00,6.2,32.4,22,5.6
2019-03-30T08:00:00+02:00,6.6,31.9,22,5.9
2019-03-30T08:05:00+02:00,6.8,31.6,22,6.9
2019-03-30T08:10:00+02:00,7.1,31.9,22,7.1
2019-03-30T08:15:00+02:00,7.3,31.2,22,7.1
2019-03-30T08:20:00+02:00,7.3,30.7,22,7.4
2019-03-30T08:25:00+02:00,7.6,29.6,22,7.6
2019-03-30T08:30:00+02:00,7.7,29.6,22,7.7
2019-03-30T08:35:00+02:00,7.8,28.9,22,7.9
2019-03-30T08:40:00+02:00,7.9,29.5,22,7.8
2019-03-30T08:45:00+02:00,8,29.7,22,8.1
2019-03-30T08:50:00+02:00,8.2,29.5,22,7.5
2019-03-30T08:55:00+02:00,8.3,30,22,8.5
2019-03-30T09:00:00+02:00,8.6,29.8,22,9.3
2019-03-30T09:05:00+02:00,8.7,29.3,22,8.3
2019-03-30T09:10:00+02:00,8.8,36.2,22,8.1
2019-03-30T09:15:00+02:00,8.7,36.2,22,8.8
2019-03-30T09:20:00+02:00,8.9,35,22,9.3
2019-03-30T09:25:00+02:00,9,31.2,22,8.6
2019-03-30T09:30:00+02:00,9.1,29.1,22,9.3
2019-03-30T09:35:00+02:00,9.3,34.2,22,9.5
2019-03-30T09:40:00+02:00,9.5,33.1,22,9.4
2019-03-30T09:45:00+02:00,9.6,31.6,22,9.6
2019-03-30T09:50:00+02:00,9.8,32,22,10.1
2019-03-30T09:55:00+02:00,9.8,31,22,9.6
2019-03-30T10:00:00+02:00,9.8,30.6,22,10
2019-03-30T10:05:00+02:00,10,31.3,22,10.8
2019-03-30T10:10:00+02:00,10.5,30.1,22,11.9
2019-03-30T10:15:00+02:00,11.3,30.8,22,13.3
2019-03-30T10:20:00+02:00,11.8,33.6,22,13.3
2019-03-30T10:25:00+02:00,12.2,34,22,15.6
2019-03-30T10:30:00+02:00,12.8,31.4,22,14.3
2019-03-30T10:35:00+02:00,12.3,32.5,22,13.1
2019-03-30T10:40:00+02:00,12.5,32.4,22,15.8
2019-03-30T10:45:00+02:00,12.9,31.7,22,16.6
2019-03-30T10:50:00+02:00,13.5,31.1,22,16.6
2019-03-30T10:55:00+02:00,13.7,33.1,22,15
2019-03-30T11:00:00+02:00,14,34.4,22,15.9
2019-03-30T11:05:00+02:00,14.2,34.1,22,16.3
2019-03-30T11:10:00+02:00,14.4,29.6,22,15.8
2019-03-30T11:15:00+02:00,14.9,32.4,22,17.5
2019-03-30T11:20:00+02:00,13.9,32.7,22,13.4
2019-03-30T11:25:00+02:00,13.3,31.4,22,12.6
2019-03-30T11:30:00+02:00,13.3,33.7,22,13.7
2019-03-30T11:35:00+02:00,13.2,32.8,22,13.6
2019-03-30T11:40:00+02:00,13.8,31.9,22,14.2
2019-03-30T11:45:00+02:00,14.9,32.7,22,17.9
2019-03-30T11:50:00+02:00,15.5,32.8,22,17.2
2019-03-30T11:55:00+02:00,16.5,31.6,22,17.2
2019-03-30T12:00:00+02:00,16,32.8,22,16.2
2019-03-30T12:05:00+02:00,16.2,33.2,22,16.4
2019-03-30T12:10:00+02:00,16,33.1,22,17.1
2019-03-30T12:15:00+02:00,17,33.2,22,16.6
2019-03-30T12:20:00+02:00,16.7,32.6,22,17.4
2019-03-30T12:25:00+02:00,16.4,34.4,22,16.3
2019-03-30T12:30:00+02:00,15.8,38.1,22,14.6
2019-03-30T12:35:00+02:00,14.8,29.7,22,14.2
2019-03-30T12:40:00+02:00,14.3,31.1,22,14
2019-03-30T12:45:00+02:00,14.2,31.1,22,14.1
2019-03-30T12:50:00+02:00,14.4,32.7,22,14.4
2019-03-30T12:55:00+02:00,14.6,32.4,22,14.6
2019-03-30T13:00:00+02:00,14.7,33.9,22,14.2
2019-03-30T13:05:00+02:00,14.9,32.4,22,15.1
2019-03-30T13:10:00+02:00,15.2,33.6,22,14.6
2019-03-30T13:15:00+02:00,15.2,31.7,22,14.6
2019-03-30T13:20:00+02:00,15.1,33.7,22,14.4
2019-03-30T13:25:00+02:00,15.1,33.7,22,14.4
2019-03-30T13:30:00+02:00,15,34.3,22,14.7
2019-03-30T13:35:00+02:00,14.7,33.7,22,14.4
2019-03-30T13:40:00+02:00,14.6,34,22,13.9
2019-03-30T13:45:00+02:00,14.8,33.6,22,14.1
2019-03-30T13:50:00+02:00,15.3,32.7,22,14.8
2019-03-30T13:55:00+02:00,15.7,33.8,22,15.7
2019-03-30T14:00:00+02:00,15.5,34,22,15.3
2019-03-30T14:05:00+02:00,15.5,33.7,22,14.8
2019-03-30T14:10:00+02:00,15.7,33.6,22,15.5
2019-03-30T14:15:00+02:00,15.7,33.7,22,15.4
2019-03-30T14:20:00+02:00,15.7,33.7,22,15.7
2019-03-30T14:25:00+02:00,15.4,33.6,22,14.9
2019-03-30T14:30:00+02:00,15.4,33.7,22,15.3
2019-03-30T14:35:00+02:00,15.6,34.1,22,15
2019-03-30T14:40:00+02:00,15.7,33.7,22,15.3
2019-03-30T14:45:00+02:00,15.3,33.2,22,14.1
2019-03-30T14:50:00+02:00,15.1,33.9,22,14.9
2019-03-30T14:55:00+02:00,15.5,33.9,22,15.2
2019-03-30T15:00:00+02:00,15.6,34.4,22,15.8
2019-03-30T15:05:00+02:00,15.8,32.7,22,15.9
2019-03-30T15:10:00+02:00,15.6,34.2,22,15.4
2019-03-30T15:15:00+02:00,16,33.9,22,15.8
2019-03-30T15:20:00+02:00,15.9,33.9,22,15.4
